"comparison","ensembl_id","gene_symbol"
"4dpa_vs_0dpa","ENSDARG00000078894","hemk1"
"4dpa_vs_0dpa","ENSDARG00000078904","brd4"
"4dpa_vs_0dpa","ENSDARG00000078916","chrdl2"
"4dpa_vs_0dpa","ENSDARG00000078941","zgc:112234"
"4dpa_vs_0dpa","ENSDARG00000078947","sdccag8"
"4dpa_vs_0dpa","ENSDARG00000078954","rxrba"
"4dpa_vs_0dpa","ENSDARG00000078970","il7r"
"4dpa_vs_0dpa","ENSDARG00000078974","coa4"
"4dpa_vs_0dpa","ENSDARG00000078979","arhgef40"
"4dpa_vs_0dpa","ENSDARG00000078983","fam118b"
"4dpa_vs_0dpa","ENSDARG00000078992","wnk1a"
"4dpa_vs_0dpa","ENSDARG00000079000","tp53bp1"
"4dpa_vs_0dpa","ENSDARG00000079009","abca1b"
"4dpa_vs_0dpa","ENSDARG00000079027","chsy1"
"4dpa_vs_0dpa","ENSDARG00000079049","cercam"
"4dpa_vs_0dpa","ENSDARG00000079065","ankrd50"
"4dpa_vs_0dpa","ENSDARG00000079067","mms19"
"4dpa_vs_0dpa","ENSDARG00000079068","adam12b"
"4dpa_vs_0dpa","ENSDARG00000079076","hgfb"
"4dpa_vs_0dpa","ENSDARG00000079079","sult1st7"
"4dpa_vs_0dpa","ENSDARG00000079095","rin1a"
"4dpa_vs_0dpa","ENSDARG00000079105","mhc2dab"
"4dpa_vs_0dpa","ENSDARG00000079110","cluap1"
"4dpa_vs_0dpa","ENSDARG00000079124","mterf4"
"4dpa_vs_0dpa","ENSDARG00000079133","si:dkey-10c21.1"
"4dpa_vs_0dpa","ENSDARG00000079144","bcl2l11"
"4dpa_vs_0dpa","ENSDARG00000079145","LOC100007503"
"4dpa_vs_0dpa","ENSDARG00000079150","si:ch211-276i12.9"
"4dpa_vs_0dpa","ENSDARG00000079175","si:ch211-79k12.1"
"4dpa_vs_0dpa","ENSDARG00000079183","sod3b"
"4dpa_vs_0dpa","ENSDARG00000079199","megf6a"
"4dpa_vs_0dpa","ENSDARG00000079201","tshz2"
"4dpa_vs_0dpa","ENSDARG00000079216","dpep2"
"4dpa_vs_0dpa","ENSDARG00000079227","plekhs1.1"
"4dpa_vs_0dpa","ENSDARG00000079233","e2f2"
"4dpa_vs_0dpa","ENSDARG00000079238","trim59"
"4dpa_vs_0dpa","ENSDARG00000079244","pigw"
"4dpa_vs_0dpa","ENSDARG00000079255","zgc:174935"
"4dpa_vs_0dpa","ENSDARG00000079283","si:ch211-247j9.1"
"4dpa_vs_0dpa","ENSDARG00000079286","bcr"
"4dpa_vs_0dpa","ENSDARG00000079302","and2"
"4dpa_vs_0dpa","ENSDARG00000079306","rlim"
"4dpa_vs_0dpa","ENSDARG00000079317","dlc1"
"4dpa_vs_0dpa","ENSDARG00000079324","ano9b"
"4dpa_vs_0dpa","ENSDARG00000079326","cabin1"
"4dpa_vs_0dpa","ENSDARG00000079327","hmcn2"
"4dpa_vs_0dpa","ENSDARG00000079345","si:ch211-217k17.10"
"4dpa_vs_0dpa","ENSDARG00000079352","sap130b"
"4dpa_vs_0dpa","ENSDARG00000079363","lrig3"
"4dpa_vs_0dpa","ENSDARG00000079366","ppp1r9ba"
"4dpa_vs_0dpa","ENSDARG00000079372","si:ch211-264f5.6"
"4dpa_vs_0dpa","ENSDARG00000079378","phldb1b"
"4dpa_vs_0dpa","ENSDARG00000079388","agrn"
"4dpa_vs_0dpa","ENSDARG00000079391","mrpl42"
"4dpa_vs_0dpa","ENSDARG00000079440","coro2ba"
"4dpa_vs_0dpa","ENSDARG00000079456","si:ch211-149a19.3"
"4dpa_vs_0dpa","ENSDARG00000079470","cdk17"
"4dpa_vs_0dpa","ENSDARG00000079475","nckipsd"
"4dpa_vs_0dpa","ENSDARG00000079497","tcima"
"4dpa_vs_0dpa","ENSDARG00000079516","cisd1"
"4dpa_vs_0dpa","ENSDARG00000079549","cdc42ep1a"
"4dpa_vs_0dpa","ENSDARG00000079552","maml3"
"4dpa_vs_0dpa","ENSDARG00000079553","cd83"
"4dpa_vs_0dpa","ENSDARG00000079572","plcd3b"
"4dpa_vs_0dpa","ENSDARG00000079585","pkn3"
"4dpa_vs_0dpa","ENSDARG00000079591","si:ch211-203d1.3"
"4dpa_vs_0dpa","ENSDARG00000079611","sema4c"
"4dpa_vs_0dpa","ENSDARG00000079632","pold4"
"4dpa_vs_0dpa","ENSDARG00000079639","prrc2b"
"4dpa_vs_0dpa","ENSDARG00000079645",NA
"4dpa_vs_0dpa","ENSDARG00000079652","caap1"
"4dpa_vs_0dpa","ENSDARG00000079684","taf6l"
"4dpa_vs_0dpa","ENSDARG00000079702","wdr81"
"4dpa_vs_0dpa","ENSDARG00000079712","gal3st4"
"4dpa_vs_0dpa","ENSDARG00000079713","ccl27b"
"4dpa_vs_0dpa","ENSDARG00000079716","sin3aa"
"4dpa_vs_0dpa","ENSDARG00000079725","dhx9"
"4dpa_vs_0dpa","ENSDARG00000079751","megf8"
"4dpa_vs_0dpa","ENSDARG00000079752","col6a4a"
"4dpa_vs_0dpa","ENSDARG00000079756","peak1"
"4dpa_vs_0dpa","ENSDARG00000079762","si:dkey-253d23.4"
"4dpa_vs_0dpa","ENSDARG00000079780","hnrnpul1l"
"4dpa_vs_0dpa","ENSDARG00000079783","isg20"
"4dpa_vs_0dpa","ENSDARG00000079788","fam171a1"
"4dpa_vs_0dpa","ENSDARG00000079815","lyrm7"
"4dpa_vs_0dpa","ENSDARG00000079823","kgd4"
"4dpa_vs_0dpa","ENSDARG00000079839","arrdc1b"
"4dpa_vs_0dpa","ENSDARG00000079850","dchs1b"
"4dpa_vs_0dpa","ENSDARG00000079889","phldb2a"
"4dpa_vs_0dpa","ENSDARG00000079900","shroom4"
"4dpa_vs_0dpa","ENSDARG00000079905","mark2a"
"4dpa_vs_0dpa","ENSDARG00000079922","klf4"
"4dpa_vs_0dpa","ENSDARG00000079932","zgc:152830"
"4dpa_vs_0dpa","ENSDARG00000079934","zgc:162200"
"4dpa_vs_0dpa","ENSDARG00000079946","sqlea"
"4dpa_vs_0dpa","ENSDARG00000079949","supt16h"
"4dpa_vs_0dpa","ENSDARG00000079964","dlx2a"
"4dpa_vs_0dpa","ENSDARG00000079967","prkd3"
"4dpa_vs_0dpa","ENSDARG00000079978","samd10a"
"4dpa_vs_0dpa","ENSDARG00000080010","adh5"
"4dpa_vs_0dpa","ENSDARG00000080019","uba6"
"4dpa_vs_0dpa","ENSDARG00000080020","il13ra1"
"4dpa_vs_0dpa","ENSDARG00000083189","arhgap19"
"4dpa_vs_0dpa","ENSDARG00000086034",NA
"4dpa_vs_0dpa","ENSDARG00000086048",NA
"4dpa_vs_0dpa","ENSDARG00000086052","si:ch211-106k21.5"
"4dpa_vs_0dpa","ENSDARG00000086057",NA
"4dpa_vs_0dpa","ENSDARG00000086060",NA
"4dpa_vs_0dpa","ENSDARG00000086103","slc37a1"
"4dpa_vs_0dpa","ENSDARG00000086104","slco5a1a"
"4dpa_vs_0dpa","ENSDARG00000086189","mgp"
"4dpa_vs_0dpa","ENSDARG00000086215","gpr156"
"4dpa_vs_0dpa","ENSDARG00000086216","prr13"
"4dpa_vs_0dpa","ENSDARG00000086269","ndst2a"
"4dpa_vs_0dpa","ENSDARG00000086272","si:dkey-4p15.5"
"4dpa_vs_0dpa","ENSDARG00000086302","proser1"
"4dpa_vs_0dpa","ENSDARG00000086369","si:ch211-167j9.5"
"4dpa_vs_0dpa","ENSDARG00000086374","isg15"
"4dpa_vs_0dpa","ENSDARG00000086416","med11"
"4dpa_vs_0dpa","ENSDARG00000086421","si:ch211-212k18.8"
"4dpa_vs_0dpa","ENSDARG00000086457","tnfaip8l1"
"4dpa_vs_0dpa","ENSDARG00000086495",NA
"4dpa_vs_0dpa","ENSDARG00000086511","ptprjb.2"
"4dpa_vs_0dpa","ENSDARG00000086523","erlin2"
"4dpa_vs_0dpa","ENSDARG00000086550","dbf4b"
"4dpa_vs_0dpa","ENSDARG00000086551","irs4a"
"4dpa_vs_0dpa","ENSDARG00000086552","h2ax2"
"4dpa_vs_0dpa","ENSDARG00000086591",NA
"4dpa_vs_0dpa","ENSDARG00000086603","fut9b.4"
"4dpa_vs_0dpa","ENSDARG00000086618","psma3"
"4dpa_vs_0dpa","ENSDARG00000086626","im:7147486"
"4dpa_vs_0dpa","ENSDARG00000086678","ascc3"
"4dpa_vs_0dpa","ENSDARG00000086691","dnajc12"
"4dpa_vs_0dpa","ENSDARG00000086699","smim15"
"4dpa_vs_0dpa","ENSDARG00000086703","nlrp12l"
"4dpa_vs_0dpa","ENSDARG00000086735",NA
"4dpa_vs_0dpa","ENSDARG00000086739","si:ch1073-513e17.1"
"4dpa_vs_0dpa","ENSDARG00000086753","bbln"
"4dpa_vs_0dpa","ENSDARG00000086775","top1b"
"4dpa_vs_0dpa","ENSDARG00000086815","myadma"
"4dpa_vs_0dpa","ENSDARG00000086826","sult6b1"
"4dpa_vs_0dpa","ENSDARG00000086842","dap1b"
"4dpa_vs_0dpa","ENSDARG00000086847","irgq1"
"4dpa_vs_0dpa","ENSDARG00000086848","atad3"
"4dpa_vs_0dpa","ENSDARG00000086856","stk35"
"4dpa_vs_0dpa","ENSDARG00000086881","ier2b"
"4dpa_vs_0dpa","ENSDARG00000086896","fubp3"
"4dpa_vs_0dpa","ENSDARG00000086903","gig2o"
"4dpa_vs_0dpa","ENSDARG00000086906","stambpb"
"4dpa_vs_0dpa","ENSDARG00000086911","si:dkey-100n23.5"
"4dpa_vs_0dpa","ENSDARG00000086927","pik3c2b"
"4dpa_vs_0dpa","ENSDARG00000086977","atxn1l"
"4dpa_vs_0dpa","ENSDARG00000086980","mbd6"
"4dpa_vs_0dpa","ENSDARG00000086996","si:ch73-234b20.5"
"4dpa_vs_0dpa","ENSDARG00000087018",NA
"4dpa_vs_0dpa","ENSDARG00000087048","tstd3"
"4dpa_vs_0dpa","ENSDARG00000087059","selenou1b"
"4dpa_vs_0dpa","ENSDARG00000087074","znf574"
"4dpa_vs_0dpa","ENSDARG00000087093","si:ch211-157c3.4"
"4dpa_vs_0dpa","ENSDARG00000087110","akna"
"4dpa_vs_0dpa","ENSDARG00000087145","parp10"
"4dpa_vs_0dpa","ENSDARG00000087188","nfil3-6"
"4dpa_vs_0dpa","ENSDARG00000087193","prrg2"
"4dpa_vs_0dpa","ENSDARG00000087206",NA
"4dpa_vs_0dpa","ENSDARG00000087260","mtss1lb"
"4dpa_vs_0dpa","ENSDARG00000087277","selenoj"
"4dpa_vs_0dpa","ENSDARG00000087289","si:dkey-187j14.1"
"4dpa_vs_0dpa","ENSDARG00000087303","cebpd"
"4dpa_vs_0dpa","ENSDARG00000087331","si:dkey-77f5.3"
"4dpa_vs_0dpa","ENSDARG00000087341",NA
"4dpa_vs_0dpa","ENSDARG00000087346","rap1ab"
"4dpa_vs_0dpa","ENSDARG00000087369","cep162"
"4dpa_vs_0dpa","ENSDARG00000087375","zgc:66473"
"4dpa_vs_0dpa","ENSDARG00000087402","tpm1"
"4dpa_vs_0dpa","ENSDARG00000087407","si:ch73-304f21.1"
"4dpa_vs_0dpa","ENSDARG00000087421","serbp1b"
"4dpa_vs_0dpa","ENSDARG00000087446","mmd2a"
"4dpa_vs_0dpa","ENSDARG00000087456","ndufb1"
"4dpa_vs_0dpa","ENSDARG00000087476","cbln20"
"4dpa_vs_0dpa","ENSDARG00000087545",NA
"4dpa_vs_0dpa","ENSDARG00000087555","tcof1"
"4dpa_vs_0dpa","ENSDARG00000087574","nox1"
"4dpa_vs_0dpa","ENSDARG00000087636","hmgn6"
"4dpa_vs_0dpa","ENSDARG00000087646","runx1"
"4dpa_vs_0dpa","ENSDARG00000087666","fibpb"
"4dpa_vs_0dpa","ENSDARG00000087688","klhl29"
"4dpa_vs_0dpa","ENSDARG00000087693","atox1"
"4dpa_vs_0dpa","ENSDARG00000087697","lpla"
"4dpa_vs_0dpa","ENSDARG00000087704","gfra3"
"4dpa_vs_0dpa","ENSDARG00000087780","tiam2a"
"4dpa_vs_0dpa","ENSDARG00000087822","agap3"
"4dpa_vs_0dpa","ENSDARG00000087863","cd44a"
"4dpa_vs_0dpa","ENSDARG00000087870","adgrf3a"
"4dpa_vs_0dpa","ENSDARG00000087893","rnf216"
"4dpa_vs_0dpa","ENSDARG00000087910","dact3a"
"4dpa_vs_0dpa","ENSDARG00000087927","nudt9"
"4dpa_vs_0dpa","ENSDARG00000087937","cdk4"
"4dpa_vs_0dpa","ENSDARG00000087941","pde8a"
"4dpa_vs_0dpa","ENSDARG00000087956","she"
"4dpa_vs_0dpa","ENSDARG00000088022","mhc1zfa"
"4dpa_vs_0dpa","ENSDARG00000088030","rpl35a"
"4dpa_vs_0dpa","ENSDARG00000088040","mdp1"
"4dpa_vs_0dpa","ENSDARG00000088072","usp43b"
"4dpa_vs_0dpa","ENSDARG00000088073","fam110b"
"4dpa_vs_0dpa","ENSDARG00000088083",NA
"4dpa_vs_0dpa","ENSDARG00000088091","pfn1"
"4dpa_vs_0dpa","ENSDARG00000088116","gstm.3"
"4dpa_vs_0dpa","ENSDARG00000088123","znf217"
"4dpa_vs_0dpa","ENSDARG00000088137","adgrg2a"
"4dpa_vs_0dpa","ENSDARG00000088140","hsd17b7"
"4dpa_vs_0dpa","ENSDARG00000088195","si:ch211-168f7.5"
"4dpa_vs_0dpa","ENSDARG00000088225","stradb"
"4dpa_vs_0dpa","ENSDARG00000088232","shisa2"
"4dpa_vs_0dpa","ENSDARG00000088234","si:ch211-217k17.12"
"4dpa_vs_0dpa","ENSDARG00000088238","kansl1b"
"4dpa_vs_0dpa","ENSDARG00000088247","si:ch1073-303k11.2"
"4dpa_vs_0dpa","ENSDARG00000088260","gig2p"
"4dpa_vs_0dpa","ENSDARG00000088307","mrtfba"
"4dpa_vs_0dpa","ENSDARG00000088318","ubap2a"
"4dpa_vs_0dpa","ENSDARG00000088357","acadl"
"4dpa_vs_0dpa","ENSDARG00000088383","cox5aa"
"4dpa_vs_0dpa","ENSDARG00000088439","gm2a"
"4dpa_vs_0dpa","ENSDARG00000088484","kcnj1a.6"
"4dpa_vs_0dpa","ENSDARG00000088492","cntrl"
"4dpa_vs_0dpa","ENSDARG00000088514","and1"
"4dpa_vs_0dpa","ENSDARG00000088539","ponzr2"
"4dpa_vs_0dpa","ENSDARG00000088560","tmem104"
"4dpa_vs_0dpa","ENSDARG00000088595","crispld2"
"4dpa_vs_0dpa","ENSDARG00000088619","rexo4"
"4dpa_vs_0dpa","ENSDARG00000088641","grna.2"
"4dpa_vs_0dpa","ENSDARG00000088663","lman2lb"
"4dpa_vs_0dpa","ENSDARG00000088686","h2ax2"
"4dpa_vs_0dpa","ENSDARG00000088708","ngfra"
"4dpa_vs_0dpa","ENSDARG00000088711","lgals1l1"
"4dpa_vs_0dpa","ENSDARG00000088750","otogl"
"4dpa_vs_0dpa","ENSDARG00000088817","wdr59"
"4dpa_vs_0dpa","ENSDARG00000088836","LOC110439389"
"4dpa_vs_0dpa","ENSDARG00000088841","dnal4b"
"4dpa_vs_0dpa","ENSDARG00000088885","si:ch1073-340i21.3"
"4dpa_vs_0dpa","ENSDARG00000088899","ralgapb"
"4dpa_vs_0dpa","ENSDARG00000088961","zgc:173619"
"4dpa_vs_0dpa","ENSDARG00000089019","si:ch211-175m2.5"
"4dpa_vs_0dpa","ENSDARG00000089032","znf384b"
"4dpa_vs_0dpa","ENSDARG00000089039","zgc:173585"
"4dpa_vs_0dpa","ENSDARG00000089067","si:dkey-83f18.5"
"4dpa_vs_0dpa","ENSDARG00000089075","si:ch73-173p19.1"
"4dpa_vs_0dpa","ENSDARG00000089076","gphna"
"4dpa_vs_0dpa","ENSDARG00000089123","negaly6"
"4dpa_vs_0dpa","ENSDARG00000089156","egr3"
"4dpa_vs_0dpa","ENSDARG00000089187","wfdc2"
"4dpa_vs_0dpa","ENSDARG00000089202","nkl.3"
"4dpa_vs_0dpa","ENSDARG00000089223","ngfrb"
"4dpa_vs_0dpa","ENSDARG00000089235","tspearb"
"4dpa_vs_0dpa","ENSDARG00000089245","dusp23b"
"4dpa_vs_0dpa","ENSDARG00000089255","cd59b"
"4dpa_vs_0dpa","ENSDARG00000089291","cenpx"
"4dpa_vs_0dpa","ENSDARG00000089307","pmaip1"
"4dpa_vs_0dpa","ENSDARG00000089312","LOC100535144"
"4dpa_vs_0dpa","ENSDARG00000089326","arhgap20"
"4dpa_vs_0dpa","ENSDARG00000089340","rhobtb2b"
"4dpa_vs_0dpa","ENSDARG00000089368","hopx"
"4dpa_vs_0dpa","ENSDARG00000089372","clk4a"
"4dpa_vs_0dpa","ENSDARG00000089382","zgc:158463"
"4dpa_vs_0dpa","ENSDARG00000089413","mbpb"
"4dpa_vs_0dpa","ENSDARG00000089418","si:dkey-164f24.2"
"4dpa_vs_0dpa","ENSDARG00000089429","si:dkey-205h13.2"
"4dpa_vs_0dpa","ENSDARG00000089505","bod1l1"
"4dpa_vs_0dpa","ENSDARG00000089511","dtx3la"
"4dpa_vs_0dpa","ENSDARG00000089536","erbb4b"
"4dpa_vs_0dpa","ENSDARG00000089563","sfrp2l"
"4dpa_vs_0dpa","ENSDARG00000089616","coro7"
"4dpa_vs_0dpa","ENSDARG00000089626","ptges3b"
"4dpa_vs_0dpa","ENSDARG00000089645","si:ch1073-406l10.2"
"4dpa_vs_0dpa","ENSDARG00000089663","lsm3"
"4dpa_vs_0dpa","ENSDARG00000089681","btf3l4"
"4dpa_vs_0dpa","ENSDARG00000089724","cyld2"
"4dpa_vs_0dpa","ENSDARG00000089781","ciz1a"
"4dpa_vs_0dpa","ENSDARG00000089787","crebzf"
"4dpa_vs_0dpa","ENSDARG00000089836","mrps12"
"4dpa_vs_0dpa","ENSDARG00000089844",NA
"4dpa_vs_0dpa","ENSDARG00000089856","cita"
"4dpa_vs_0dpa","ENSDARG00000089862","si:dkey-16j16.4"
"4dpa_vs_0dpa","ENSDARG00000089877","nicol1"
"4dpa_vs_0dpa","ENSDARG00000089878","nedd9"
"4dpa_vs_0dpa","ENSDARG00000089885","slc16a12b"
"4dpa_vs_0dpa","ENSDARG00000089887","mmp20a"
"4dpa_vs_0dpa","ENSDARG00000089888","daglb"
"4dpa_vs_0dpa","ENSDARG00000089893","tasora"
"4dpa_vs_0dpa","ENSDARG00000089903",NA
"4dpa_vs_0dpa","ENSDARG00000089913","cacna1g"
"4dpa_vs_0dpa","ENSDARG00000089919","si:ch211-161h7.8"
"4dpa_vs_0dpa","ENSDARG00000089921","uqcc5"
"4dpa_vs_0dpa","ENSDARG00000089936","selenow2b"
"4dpa_vs_0dpa","ENSDARG00000089958","si:dkey-88n24.9"
"4dpa_vs_0dpa","ENSDARG00000089976","spcs3"
"4dpa_vs_0dpa","ENSDARG00000089981","rnf146"
"4dpa_vs_0dpa","ENSDARG00000090039","reck"
"4dpa_vs_0dpa","ENSDARG00000090054","znf318"
"4dpa_vs_0dpa","ENSDARG00000090183","gapvd1"
"4dpa_vs_0dpa","ENSDARG00000090190","bcam"
"4dpa_vs_0dpa","ENSDARG00000090194","lamtor5"
"4dpa_vs_0dpa","ENSDARG00000090202","rbm11"
"4dpa_vs_0dpa","ENSDARG00000090228","gsta.1"
"4dpa_vs_0dpa","ENSDARG00000090230","tmem108"
"4dpa_vs_0dpa","ENSDARG00000090232",NA
"4dpa_vs_0dpa","ENSDARG00000090234","bmf1"
"4dpa_vs_0dpa","ENSDARG00000090253","zgc:113223"
"4dpa_vs_0dpa","ENSDARG00000090268","krt1-19e"
"4dpa_vs_0dpa","ENSDARG00000090338","fam20cb"
"4dpa_vs_0dpa","ENSDARG00000090344","il19l"
"4dpa_vs_0dpa","ENSDARG00000090346","zmp:0000000991"
"4dpa_vs_0dpa","ENSDARG00000090386","polr1g"
"4dpa_vs_0dpa","ENSDARG00000090389","ndufv3"
"4dpa_vs_0dpa","ENSDARG00000090401","LOC101885512"
"4dpa_vs_0dpa","ENSDARG00000090418","wdsub1"
"4dpa_vs_0dpa","ENSDARG00000090427","efna4"
"4dpa_vs_0dpa","ENSDARG00000090444","ponzr1"
"4dpa_vs_0dpa","ENSDARG00000090449","sp100.3"
"4dpa_vs_0dpa","ENSDARG00000090462","mrpl20"
"4dpa_vs_0dpa","ENSDARG00000090486","LOC110438373"
"4dpa_vs_0dpa","ENSDARG00000090526","plekhs1.3"
"4dpa_vs_0dpa","ENSDARG00000090552","si:dkey-7j14.6"
"4dpa_vs_0dpa","ENSDARG00000090560","mfap5"
"4dpa_vs_0dpa","ENSDARG00000090568","mrpl52"
"4dpa_vs_0dpa","ENSDARG00000090581","wdr4"
"4dpa_vs_0dpa","ENSDARG00000090585","gpc1b"
"4dpa_vs_0dpa","ENSDARG00000090600","si:ch211-213a13.1"
"4dpa_vs_0dpa","ENSDARG00000090615","cd59a"
"4dpa_vs_0dpa","ENSDARG00000090617","ctif"
"4dpa_vs_0dpa","ENSDARG00000090634","smim29"
"4dpa_vs_0dpa","ENSDARG00000090654","gak"
"4dpa_vs_0dpa","ENSDARG00000090656","arid4b"
"4dpa_vs_0dpa","ENSDARG00000090679","si:ch211-79k12.2"
"4dpa_vs_0dpa","ENSDARG00000090697","eif3ea"
"4dpa_vs_0dpa","ENSDARG00000090741","tor1l2"
"4dpa_vs_0dpa","ENSDARG00000090764","bcas3"
"4dpa_vs_0dpa","ENSDARG00000090770","rnf31"
"4dpa_vs_0dpa","ENSDARG00000090783","mfap4.1"
"4dpa_vs_0dpa","ENSDARG00000090785","diaph3"
"4dpa_vs_0dpa","ENSDARG00000090830","tmem132e"
"4dpa_vs_0dpa","ENSDARG00000090861","slc25a17l"
"4dpa_vs_0dpa","ENSDARG00000090873","ccl34a.4"
"4dpa_vs_0dpa","ENSDARG00000090882","LOC101882211"
"4dpa_vs_0dpa","ENSDARG00000090889","lect2.2"
"4dpa_vs_0dpa","ENSDARG00000090895","kansl1a"
"4dpa_vs_0dpa","ENSDARG00000090900","apnl"
"4dpa_vs_0dpa","ENSDARG00000090912","npc2.1"
"4dpa_vs_0dpa","ENSDARG00000090945","si:ch211-170d8.8"
"4dpa_vs_0dpa","ENSDARG00000090949","dlg5b.1"
"4dpa_vs_0dpa","ENSDARG00000090993","rnf4"
"4dpa_vs_0dpa","ENSDARG00000091001","mycbp"
"4dpa_vs_0dpa","ENSDARG00000091079","malsu1"
"4dpa_vs_0dpa","ENSDARG00000091095","si:dkey-88n24.8"
"4dpa_vs_0dpa","ENSDARG00000091124","rps19bp1"
"4dpa_vs_0dpa","ENSDARG00000091138","actr3"
"4dpa_vs_0dpa","ENSDARG00000091150","mki67"
"4dpa_vs_0dpa","ENSDARG00000091198","urm1"
"4dpa_vs_0dpa","ENSDARG00000091211","adh8a"
"4dpa_vs_0dpa","ENSDARG00000091215","rpz2"
"4dpa_vs_0dpa","ENSDARG00000091222","si:dkey-190l8.2"
"4dpa_vs_0dpa","ENSDARG00000091234","si:ch73-335l21.4"
"4dpa_vs_0dpa","ENSDARG00000091280","si:ch211-66k16.27"
"4dpa_vs_0dpa","ENSDARG00000091293","dmxl2"
"4dpa_vs_0dpa","ENSDARG00000091402","eif2b1"
"4dpa_vs_0dpa","ENSDARG00000091413","timm22"
"4dpa_vs_0dpa","ENSDARG00000091521","LOC101886393"
"4dpa_vs_0dpa","ENSDARG00000091563","snw1"
"4dpa_vs_0dpa","ENSDARG00000091590","LOC103908645"
"4dpa_vs_0dpa","ENSDARG00000091592","peli1a"
"4dpa_vs_0dpa","ENSDARG00000091609","spink4"
"4dpa_vs_0dpa","ENSDARG00000091652","xrn1"
"4dpa_vs_0dpa","ENSDARG00000091655","gcsha"
"4dpa_vs_0dpa","ENSDARG00000091656","lsm8"
"4dpa_vs_0dpa","ENSDARG00000091657","LOC794952"
"4dpa_vs_0dpa","ENSDARG00000091660","fgfbp1b"
"4dpa_vs_0dpa","ENSDARG00000091669","bicdl2l"
"4dpa_vs_0dpa","ENSDARG00000091754","chchd5"
"4dpa_vs_0dpa","ENSDARG00000091831","ddx27"
"4dpa_vs_0dpa","ENSDARG00000091860","zgc:194007"
"4dpa_vs_0dpa","ENSDARG00000091906","rbp7a"
"4dpa_vs_0dpa","ENSDARG00000091916","ugt5b4"
"4dpa_vs_0dpa","ENSDARG00000091926","casp22"
"4dpa_vs_0dpa","ENSDARG00000091931","gpatch4"
"4dpa_vs_0dpa","ENSDARG00000091932","si:ch73-25f10.6"
"4dpa_vs_0dpa","ENSDARG00000091954","si:dkeyp-122a9.1"
"4dpa_vs_0dpa","ENSDARG00000091996","tcnbb"
"4dpa_vs_0dpa","ENSDARG00000091997","si:ch211-284e13.11"
"4dpa_vs_0dpa","ENSDARG00000092033","si:dkey-239h2.3"
"4dpa_vs_0dpa","ENSDARG00000092045",NA
"4dpa_vs_0dpa","ENSDARG00000092057","si:dkey-90l23.1"
"4dpa_vs_0dpa","ENSDARG00000092115","eif4a1a"
"4dpa_vs_0dpa","ENSDARG00000092119",NA
"4dpa_vs_0dpa","ENSDARG00000092122","si:ch211-229n2.6"
"4dpa_vs_0dpa","ENSDARG00000092124","cox14"
"4dpa_vs_0dpa","ENSDARG00000092158","cbx3b"
"4dpa_vs_0dpa","ENSDARG00000092172",NA
"4dpa_vs_0dpa","ENSDARG00000092228","si:dkey-27p18.3"
"4dpa_vs_0dpa","ENSDARG00000092240","si:ch211-243a20.3"
"4dpa_vs_0dpa","ENSDARG00000092283","cxl34b.11"
"4dpa_vs_0dpa","ENSDARG00000092327","si:dkeyp-2e4.7"
"4dpa_vs_0dpa","ENSDARG00000092352","jac4"
"4dpa_vs_0dpa","ENSDARG00000092359","si:dkeyp-113d7.10"
"4dpa_vs_0dpa","ENSDARG00000092360","si:ch211-51h9.6"
"4dpa_vs_0dpa","ENSDARG00000092364",NA
"4dpa_vs_0dpa","ENSDARG00000092379","si:dkeyp-51b9.3"
"4dpa_vs_0dpa","ENSDARG00000092387","zgc:193742"
"4dpa_vs_0dpa","ENSDARG00000092458","si:dkey-282h22.5"
"4dpa_vs_0dpa","ENSDARG00000092463","rhbdd2"
"4dpa_vs_0dpa","ENSDARG00000092473","coa8"
"4dpa_vs_0dpa","ENSDARG00000092480","vegfbb"
"4dpa_vs_0dpa","ENSDARG00000092503","arid1b"
"4dpa_vs_0dpa","ENSDARG00000092521","jac1"
"4dpa_vs_0dpa","ENSDARG00000092532","si:dkey-21e2.4"
"4dpa_vs_0dpa","ENSDARG00000092546","pdap1a"
"4dpa_vs_0dpa","ENSDARG00000092551",NA
"4dpa_vs_0dpa","ENSDARG00000092553","slc25a5"
"4dpa_vs_0dpa","ENSDARG00000092638","ptprua"
"4dpa_vs_0dpa","ENSDARG00000092644","ago1"
"4dpa_vs_0dpa","ENSDARG00000092660","cyp27c1"
"4dpa_vs_0dpa","ENSDARG00000092664","si:dkey-93m18.3"
"4dpa_vs_0dpa","ENSDARG00000092677","coa6"
"4dpa_vs_0dpa","ENSDARG00000092687",NA
"4dpa_vs_0dpa","ENSDARG00000092693","tpt1"
"4dpa_vs_0dpa","ENSDARG00000092714","si:ch211-266a5.12"
"4dpa_vs_0dpa","ENSDARG00000092726","si:dkey-184p9.7"
"4dpa_vs_0dpa","ENSDARG00000092730","enam"
"4dpa_vs_0dpa","ENSDARG00000092731","mhc1uka"
"4dpa_vs_0dpa","ENSDARG00000092738",NA
"4dpa_vs_0dpa","ENSDARG00000092770","si:ch211-253p18.2"
"4dpa_vs_0dpa","ENSDARG00000092787","si:dkey-88p24.11"
"4dpa_vs_0dpa","ENSDARG00000092788","si:dkey-21e2.15"
"4dpa_vs_0dpa","ENSDARG00000092807","si:dkey-151g10.6"
"4dpa_vs_0dpa","ENSDARG00000092856","si:ch211-210c8.7"
